     1.2870    0.6079  280.9770  281.5368  282.3916  283.5092  284.8520  286.3823  288.0634  289.8907  291.6844  293.5346  295.4395  297.3832  299.3353  301.2829  303.2177  305.1078  306.9563  308.7257  310.3524  311.7808  313.1166  314.3677  315.5235  316.5627  317.4738  318.2502  318.8808  319.3642  319.6801  319.8093
    -1.4040    0.4053  280.9263  281.3732  282.0502  282.9261  283.9799  285.2023  286.5543  288.0196  289.5672  291.0959  292.6370  294.2082  295.8029  297.4035  299.0042  300.5806  302.1275  303.6239  305.0652  306.4433  307.7486  308.9637  310.0525  310.9774  311.7817  312.4808  313.0664  313.5340  313.8686  314.0595
    -1.1700    0.4053  280.9980  281.6174  282.5528  283.7585  285.2125  286.8749  288.7113  290.6575  292.6104  294.6474  296.7459  298.8772  301.0236  303.1768  305.3072  307.4129  309.4442  311.2339  312.8961  314.4680  315.9496  317.3331  318.5936  319.7261  320.7095  321.5410  322.1982  322.6824  322.9749  323.0549
    -0.9360    0.4053  280.9131  281.3327  281.9676  282.7989  283.8144  284.9867  286.2937  287.7185  289.2519  290.8059  292.3731  293.9923  295.6533  297.3453  299.0523  300.7550  302.4447  304.0914  305.6893  307.2206  308.6761  310.0121  311.1645  312.2143  313.1660  314.0080  314.7333  315.3273  315.7845  316.0938
    -0.7020    0.4053  280.9742  281.5443  282.4101  283.5343  284.9022  286.4738  288.2314  290.1213  292.0113  294.0049  296.0939  298.2485  300.4886  302.7553  305.0326  307.2864  309.4803  311.4147  313.1948  314.8891  316.4566  317.9034  319.2176  320.3891  321.4030  322.2595  322.9365  323.4221  323.7188  323.7787
    -0.4680    0.4053  280.8857  281.2480  281.8010  282.5273  283.4174  284.4571  285.6313  286.9311  288.3436  289.8529  291.3568  292.9451  294.6099  296.3314  298.0854  299.8520  301.5997  303.2921  304.9202  306.4659  307.9204  309.2688  310.4465  311.4588  312.3749  313.1817  313.8713  314.4308  314.8575  315.1447
    -0.2340    0.4053  280.9483  281.4365  282.1788  283.1454  284.3214  285.6956  287.2571  288.9831  290.8029  292.6735  294.6794  296.8335  299.0992  301.4208  303.7896  306.1482  308.4544  310.5526  312.3638  314.0282  315.5559  316.9344  318.1581  319.2369  320.1652  320.9284  321.5197  321.9430  322.1812  322.2070
     0.0000    0.4053  280.9235  281.3690  282.0386  282.9109  283.9861  285.2379  286.6561  288.2290  289.9438  291.6775  293.5397  295.5373  297.6469  299.8425  302.0724  304.3026  306.4741  308.5246  310.3817  311.9505  313.3700  314.6523  315.7989  316.7900  317.6434  318.3527  318.9110  319.3098  319.5421  319.5808
     0.2340    0.4053  280.9483  281.4365  282.1787  283.1454  284.3213  285.6955  287.2570  288.9830  290.8027  292.6731  294.6788  296.8322  299.0974  301.4182  303.7862  306.1440  308.4500  310.5482  312.3593  314.0235  315.5516  316.9306  318.1544  319.2331  320.1612  320.9242  321.5152  321.9394  322.1781  322.2040
     0.4680    0.4053  280.8857  281.2481  281.8011  282.5274  283.4177  284.4574  285.6318  286.9317  288.3445  289.8540  291.3580  292.9464  294.6114  296.3332  298.0875  299.8543  301.6025  303.2953  304.9234  306.4695  307.9245  309.2731  310.4502  311.4621  312.3780  313.1845  313.8739  314.4332  314.8599  315.1473
